CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
11152,,James,J,Williams,,6827 Seagull Court,,Puyallup,Washington,United States,98371,355-555-0153,1/10/1976,High School,Skilled Manual,M,S,1,2,0,0,60090
11153,,Angela,R,James,,8877 Weatherly Drive,,Renton,Washington,United States,98055,847-555-0111,6/23/1976,High School,Skilled Manual,F,M,1,2,0,0,44044
11154,,Megan,G,Walker,,6898 Holiday Hills,,Woodburn,Oregon,United States,97071,918-555-0186,8/21/1976,Partial College,Skilled Manual,F,S,1,1,0,0,42337
11155,,Hunter,J,Robinson,,8356 Mori Court,,Burbank,California,United States,91502,891-555-0125,1/26/1976,Partial College,Skilled Manual,M,S,0,1,0,0,62007
11156,,Maria,,Roberts,,9452 Mariposa Ct.,,Lakewood,California,United States,90712,158-555-0199,2/7/1976,Partial College,Skilled Manual,F,S,0,1,0,0,45646
11157,,Hannah,E,Long,,1832 Preston Ct.,,Tacoma,Washington,United States,98403,974-555-0177,6/11/1975,High School,Skilled Manual,F,M,1,2,0,0,44885
11158,,Jason,K,Wright,,6771 Bundros Court,,San Gabriel,California,United States,91776,694-555-0176,10/8/1975,High School,Skilled Manual,M,S,1,2,0,0,47123
11159,,Brianna,A,Hughes,,6793 Bonifacio St.,,Woodland Hills,California,United States,91364,319-555-0183,9/17/1975,High School,Skilled Manual,F,S,0,2,0,0,33568
11160,,Maurice,M,Tang,,2886 Chaparral Court,Space # 45,Concord,California,United States,94519,947-555-0172,1/8/1974,Partial College,Skilled Manual,M,S,0,1,0,0,55716
11161,,Emily,,Wood,,1562 Black Walnut,,Concord,California,United States,94519,184-555-0114,4/22/1974,Partial College,Skilled Manual,F,S,0,1,0,0,46096
11162,,Chase,,Cox,,P.O. Box 8070,,La Jolla,California,United States,92806,764-555-0116,3/5/1974,Partial College,Skilled Manual,M,S,1,1,0,0,52040
11163,,Gabriel,,Wang,,8002 Crane Court,,Spring Valley,California,United States,91977,617-555-0150,12/20/1974,Partial College,Skilled Manual,M,M,1,1,0,0,54523
11164,,Devin,,Brooks,,4231 Highland Dr.,,Torrance,California,United States,90505,502-555-0138,5/5/1974,Partial College,Skilled Manual,M,S,0,1,0,0,55751
11165,,Jocelyn,,Alexander,,3376 Bank Way,,Oakland,California,United States,94611,354-555-0134,7/18/1973,Partial College,Skilled Manual,F,M,0,1,0,0,64833
11166,,Ashley,,Martinez,,6993 Whyte Park Ave.,,Olympia,Washington,United States,98501,131-555-0194,4/24/1972,Partial College,Skilled Manual,F,S,0,2,0,0,71366
11167,,Jasmine,J,Barnes,,9183 Via Del Sol,,Issaquah,Washington,United States,98027,178-555-0156,8/1/1972,Bachelors ,Management,F,S,0,1,0,0,108815
11168,,David,,Rodriguez,,38 Shangri-la Rd.,,Oakland,California,United States,94611,730-555-0128,5/15/1968,Bachelors ,Management,M,S,0,1,0,0,117145
11169,,Bryce,,Richardson,,1841 Blackwood Drive,,Coronado,California,United States,92118,178-555-0176,6/22/1968,Bachelors ,Management,M,M,1,1,4,4,139236
11170,,Carol,T,Howard,,6281 Edward Ave,,Burien,Washington,United States,98168,845-555-0127,2/5/1968,Bachelors ,Management,F,M,1,1,4,4,107348
11171,,Jonathan,E,Hill,,3731 Chinquapin Ct,,Woodland Hills,California,United States,91364,134-555-0196,10/9/1967,Bachelors ,Management,M,S,1,2,0,1,129340
11172,,Gabrielle,J,Adams,,5621 Arcadia Pl.,,Lynnwood,Washington,United States,98036,403-555-0152,11/21/1967,Bachelors ,Management,F,M,1,2,0,1,116130
11173,,Sarah,F,Thomas,,5636 Mt. Whitney Dr.,,W. Linn,Oregon,United States,97068,868-555-0188,9/1/1967,Graduate Degree,Management,F,S,0,4,0,0,155800
11174,,Nicholas,,Robinson,,1318 Lasalle Street,,Los Angeles,California,United States,90012,949-555-0138,7/13/1967,Graduate Degree,Management,M,M,1,0,1,1,176080
11175,,Luis,,Wang,,6943 Patterson Blvd.,,Beverly Hills,California,United States,90210,418-555-0127,3/5/1963,Partial College,Skilled Manual,M,S,1,2,0,0,85347
11176,,Mason,D,Roberts,,5753 Megan Dr.,,Haney,British Columbia,Canada,V2W 1W2,539-555-0162,1/25/1968,Bachelors ,Management,M,M,1,1,4,4,126031
11177,,Jose,M,Flores,,3991 Rambling Rose Drive,,San Diego,California,United States,92102,157-555-0182,7/4/1942,Graduate Degree,Management,M,M,1,2,4,4,191347
11178,,Nathan,J,Johnson,,8927 Daylight Place,,Lakewood,California,United States,90712,117-555-0182,8/24/1943,Graduate Degree,Management,M,M,1,3,3,3,135634
11179,,Molly,E,Rodriguez,,5556 Riverland Dr.,,Beverly Hills,California,United States,90210,135-555-0185,6/14/1943,Graduate Degree,Management,F,M,1,3,4,4,138953
11180,,April,,Anand,,3531 Brookview Drive,,Chula Vista,California,United States,91910,702-555-0144,1/2/1943,Bachelors ,Management,F,M,1,4,3,3,141389
11181,,Devin,P,Martin,,1085 Greenbelt Way,Unit B-105,Los Angeles,California,United States,90012,735-555-0197,8/8/1943,Graduate Degree,Management,M,M,1,2,3,3,175919
11182,,Stephanie,,Torres,,6968 Mildred Ln.,,Sedro Woolley,Washington,United States,98284,567-555-0176,8/25/1944,Bachelors ,Management,F,S,1,2,0,4,88195
11183,,Jasmine,W,Lee,,7502 Contuti Avenue,,Santa Cruz,California,United States,95062,147-555-0199,7/15/1944,Bachelors ,Management,F,S,1,2,0,4,85415
11184,,Meghan,,Hernandez,,5872 L St.,,Concord,California,United States,94519,967-555-0188,11/16/1944,Bachelors ,Management,F,S,1,2,0,4,83258
11185,,Ashley,,Henderson,,8834 San Jose Ave.,,Metchosin,British Columbia,Canada,V9,173-555-0121,10/8/1944,Bachelors ,Management,F,S,1,2,0,4,82182
11186,,Sarah,C,Price,,4815 Paraiso Ct.,,Palo Alto,California,United States,94303,180-555-0133,5/21/1944,Bachelors ,Management,F,S,1,2,0,4,79245
11187,,Jennifer,S,Cooper,,2429 Longview Road,,Burien,Washington,United States,98168,857-555-0111,2/22/1944,Graduate Degree,Management,F,M,1,2,0,4,101515
11188,,Catherine,,Morris,,6542 Stonewood Drive,,San Gabriel,California,United States,91776,795-555-0117,9/6/1944,Graduate Degree,Management,F,M,0,2,0,4,90157
11189,,Lawrence,W,Blanco,,7502 Contuti Avenue,,Bellingham,Washington,United States,98225,656-555-0171,7/15/1944,Graduate Degree,Management,M,S,1,2,0,4,123109
11190,,Carson,,Bryant,,2995 Youngsdale Dr.,,Beverly Hills,California,United States,90210,240-555-0142,6/22/1944,Bachelors ,Management,M,M,1,2,0,5,107480
11191,,Kristi,E,Perez,,1769 Lislin Ct,,Colma,California,United States,94014,123-555-0181,12/18/1945,Bachelors ,Management,F,S,1,3,0,5,89926
11192,,James,C,Brown,,673 Old Mountain View Dr.,,Seattle,Washington,United States,98104,725-555-0117,9/13/1945,Bachelors ,Management,M,M,1,2,0,4,116542
11193,,Ian,A,Gray,,5941 Gill Dr.,,Woodburn,Oregon,United States,97071,596-555-0190,2/13/1945,Bachelors ,Management,M,M,1,2,0,4,104830
11194,,Jacqueline,R,Price,,872 Mark Twain Dr,,Palo Alto,California,United States,94303,266-555-0112,6/10/1945,Bachelors ,Management,F,M,1,2,0,4,71947
11195,,Megan,,Henderson,,8411 Mt. Olivet Place,,Renton,Washington,United States,98055,560-555-0150,2/10/1946,Bachelors ,Management,F,M,1,3,0,5,61638
11196,,Alfredo,,Romero,,2499 Greendell Pl,,Beaverton,Oregon,United States,97005,342-555-0110,6/7/1946,Bachelors ,Management,M,M,1,3,0,5,118699
11197,,Andrea,,Morris,,1883 Green View Court,,Seattle,Washington,United States,98104,715-555-0178,6/18/1946,Bachelors ,Management,F,M,0,1,1,3,82825
11198,,Brooke,,Sanders,,5192 Dumbarton Drive,,Santa Cruz,California,United States,95062,215-555-0156,11/26/1946,Bachelors ,Management,F,S,1,1,1,4,84170
11199,,Jacqueline,,Bennett,,8948 Chinquapin Court,,Burlingame,California,United States,94010,413-555-0174,11/6/1946,Bachelors ,Management,F,M,1,1,1,4,89418
11200,,Jason,L,Griffin,,7239 Nicholas Drive,,Victoria,British Columbia,Canada,V8V,232-555-0160,11/22/1947,Bachelors ,Management,M,M,1,1,1,4,110950
11201,,Amanda,,Foster,,3984 San Francisco,,Santa Monica,California,United States,90401,505-555-0159,8/18/1947,Bachelors ,Management,F,M,1,1,1,4,94303
11202,,Alexia,L,Price,,2079 Wellington Ct,,Lakewood,California,United States,90712,552-555-0118,8/26/1947,Bachelors ,Management,F,M,0,2,0,5,101690
11203,,Luis,D,Diaz,,3682 Diablo View Road,,Port Hammond,British Columbia,Canada,V6B 3P7,171-555-0126,8/21/1948,High School,Professional,M,M,1,2,1,2,52722
11204,,Destiny,C,Rivera,,6965 Appalachian Drive,,Beaverton,Oregon,United States,97005,743-555-0111,6/1/1948,High School,Professional,F,M,1,2,1,2,63143
11205,,Abby,,Fernandez,,8330 Glenside Court,,Burien,Washington,United States,98168,134-555-0119,7/24/1948,High School,Professional,F,M,1,2,1,2,54629
11206,,Blake,,Flores,,9410 Ferry St.,,Lynnwood,Washington,United States,98036,975-555-0163,9/24/1948,Partial College,Professional,M,M,1,1,1,2,97169
11207,,Danielle,,Cox,,2346 Wren Ave,,Renton,Washington,United States,98055,396-555-0158,7/19/1948,Partial College,Professional,F,S,1,1,1,2,68559
11208,,Maria,,Reed,,1413 Bridgeview St,,Glendale,California,United States,91203,156-555-0163,2/4/1948,Bachelors ,Management,F,M,1,0,1,2,67215
11209,,Allison,,Evans,,3515 Sutton Circle,,Lincoln Acres,California,United States,91950,988-555-0151,1/13/1948,Bachelors ,Management,F,M,1,0,1,2,78059
11210,,Edward,J,Wood,,1039 Adelaide St.,,West Covina,California,United States,91791,229-555-0114,6/8/1948,Partial College,Professional,M,M,1,2,1,4,93474
11211,,Samantha,,Russell,,9256 Village Oaks Dr.,,Haney,British Columbia,Canada,V2W 1W2,547-555-0121,10/12/1949,High School,Professional,F,M,1,2,1,2,61917
11212,,Chloe,,Campbell,,3562 East Ave.,# 4,Metchosin,British Columbia,Canada,V9,205-555-0169,11/5/1949,High School,Professional,F,M,1,2,1,2,52673
11213,,Stephanie,B,Murphy,,5514 Grant Street,,Edmonds,Washington,United States,98020,293-555-0151,5/14/1949,Partial College,Professional,F,S,1,2,1,2,85157
11214,,Charles,O,Miller,,2719 Little Dr,,Milwaukie,Oregon,United States,97222,389-555-0115,11/7/1949,Partial College,Professional,M,S,1,2,1,2,95962
11215,,Ana,,Perry,,3114 Arlington Way,,Royal Oak,British Columbia,Canada,V8X,446-555-0134,6/21/1950,Partial High School,Skilled Manual,F,M,1,2,1,2,49510
11216,,Jasmine,A,Torres,,8328 San Francisco,,Portland,Oregon,United States,97205,939-555-0130,5/20/1950,Partial College,Professional,F,S,1,2,1,2,82355
11217,,Natalie,P,Adams,,6592 Bent Tree Lane,,Portland,Oregon,United States,97205,300-555-0150,2/11/1950,Partial College,Professional,F,S,1,2,1,2,94080
11218,,Olivia,,Brown,,3964 Stony Hill Circle,,Tacoma,Washington,United States,98403,414-555-0147,9/11/1950,Partial College,Professional,F,S,0,2,1,2,79014
11219,,Charles,,Cook,,6871 Bel Air Dr.,,Woodburn,Oregon,United States,97071,755-555-0111,12/2/1950,High School,Professional,M,M,1,2,1,2,90230
11220,,Erica,C,Huang,,9142 All Ways Drive,,Colma,California,United States,94014,618-555-0157,2/23/1950,Partial College,Professional,F,M,1,1,1,2,87638
11221,,Nathan,,Perry,,9714 Nicholas Drive,,Lakewood,California,United States,90712,271-555-0191,6/10/1950,Partial College,Professional,M,M,1,1,2,4,91742
11222,,Alexandra,,Rivera,,4999 Corte Segunda,,Santa Monica,California,United States,90401,488-555-0143,8/17/1950,Bachelors ,Management,F,M,1,1,1,3,111785
11223,,Hailey,I,Patterson,,5045 Vancouver Way,# 133,Langley,British Columbia,Canada,V3A 4R2,480-555-0126,9/16/1951,High School,Professional,F,S,1,2,1,2,96474
11224,,Tiffany,J,Li,,6404 Del Mar Ave,,Burien,Washington,United States,98168,197-555-0118,9/6/1951,High School,Professional,F,S,1,2,1,2,77416
11225,,Madison,D,Lee,,5927 Seaview Avenue,,Renton,Washington,United States,98055,471-555-0142,2/16/1951,Partial College,Professional,F,M,1,1,1,2,65963
11226,,Sydney,T,Ross,,5252 Santa Fe,,W. Linn,Oregon,United States,97068,219-555-0146,9/27/1951,Partial College,Professional,F,M,1,1,1,2,81598
11227,,Marshall,D,Chavez,,9022 Estudillo Street,,Colma,California,United States,94014,712-555-0116,8/12/1951,Partial College,Professional,M,S,1,2,1,2,95080
11228,,Ashley,R,Jones,,7681 Willow Pass Road,,El Cajon,California,United States,92020,996-555-0169,4/19/1951,Partial College,Professional,F,M,1,2,1,2,62316
11229,,Adrian,C,Stewart,,6898 Shaw Rd.,,Redwood City,California,United States,94063,812-555-0122,12/3/1951,Partial College,Professional,M,S,1,1,2,4,81588
11230,,Amber,,Turner,,6345 Ridge Circle,,Santa Monica,California,United States,90401,155-555-0131,4/3/1951,Partial College,Professional,F,M,0,2,2,4,57811
11231,,Dennis,,Zhang,,3951 Calle Verde Drive,,Bremerton,Washington,United States,98312,710-555-0134,11/14/1952,High School,Professional,M,M,1,2,1,2,96221
11232,,Hailey,R,Bryant,,2828 Rogers Ave.,,Everett,Washington,United States,98201,156-555-0195,9/27/1952,High School,Professional,F,M,0,2,1,3,59378
11233,,Todd,,Li,,5897 Scottsdale Rd.,,Berkeley,California,United States,94704,680-555-0147,9/9/1952,Partial College,Professional,M,M,1,2,2,4,98426
11234,,Anna,,Griffin,,7221 Peachwillow Street,,Long Beach,California,United States,90802,965-555-0146,11/19/1952,Partial College,Professional,F,S,1,2,2,4,96491
11235,,Angel,J,Stewart,,2585 La Salle Ct.,,Ballard,Washington,United States,98107,540-555-0122,2/8/1952,Partial College,Professional,M,M,1,2,2,4,105519
11236,,Jeremy,,Butler,,8811 The Trees Dr.,,Bellingham,Washington,United States,98225,980-555-0117,3/5/1952,Partial College,Professional,M,S,1,2,2,5,96049
11237,,Clarence,M,Anand,,Welt Platz 6,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0191,9/23/1958,Bachelors ,Management,M,S,0,4,3,3,171859
11238,,Mayra,,Prasad,,1119 Elderwood Dr.,#3,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0116,8/10/1958,Bachelors ,Management,F,S,0,4,3,3,144368
11239,,Latoya,C,Goel,,8154 Pheasant Circle,,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0149,10/6/1958,Partial College,Professional,F,M,0,2,4,4,132655
11240,,Anne,B,Hernandez,,76 Woodcrest Dr.,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0119,12/11/1958,Partial College,Professional,F,M,1,4,3,3,126563
11241,,Lisa,,Cai,,"102, rue de Berri",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0125,10/11/1957,Partial College,Professional,F,S,1,4,3,3,105725
11242,,Larry,,Munoz,,Midi-Couleurs,,Versailles,Yveline,France,78000,1 (11) 500 555-0193,11/11/1957,Partial College,Professional,M,M,1,3,4,4,151311
11243,,Robin,V,Alvarez,,4086 Emmons Canyon Lane,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0198,10/9/1957,Partial College,Professional,F,M,1,3,3,3,122593
11244,,Alexis,M,Coleman,,7140 Camelback Road,,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0115,11/26/1957,Bachelors ,Management,F,S,0,3,3,3,136987
11245,,Ricky,D,Vazquez,,Ro§str 9928,,Hamburg,Hessen,Germany,22001,1 (11) 500 555-0147,10/27/1956,High School,Professional,M,M,0,4,4,4,147446
11246,,Latasha,,Rubio,,Alderstr 7690,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0178,10/9/1956,High School,Professional,F,M,0,4,4,4,124339
11247,,Claudia,M,Zhou,,6516 Beauer Lane,,Lancaster,England,United Kingdom,LA1 1LN,1 (11) 500 555-0116,6/6/1956,Partial College,Professional,F,S,0,3,4,4,133477
11248,,Tristan,P,Alexander,,"88, avenue des Champs-Elys_es",,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0124,3/26/1955,Partial College,Professional,M,M,1,4,4,4,167635
11249,,Cindy,A,Patel,,Essener Stra§e 123,,Sulzbach Taunus,Saarland,Germany,66272,1 (11) 500 555-0149,7/13/1955,Partial College,Professional,F,M,1,3,4,4,141932
11250,,Shannon,D,Liu,,4185 Keywood Ct.,,Woolston,England,United Kingdom,WA1 4SY,1 (11) 500 555-0119,3/12/1955,High School,Professional,F,M,1,2,4,4,109510
11251,,Xavier,,Long,,9245 Dantley Way,,Haney,British Columbia,Canada,V2W 1W2,243-555-0114,7/4/1932,High School,Professional,M,S,0,2,0,4,48722
11252,,Nicholas,D,Thompson,,504 O St.,,Lemon Grove,California,United States,91945,377-555-0147,6/7/1932,Graduate Degree,Management,M,S,1,1,0,3,148532
11253,,Jos_,M,Hernandez,,5703 Donald Dr.,,Victoria,British Columbia,Canada,V8V,712-555-0130,2/28/1933,Graduate Degree,Management,M,M,1,2,0,2,105627
11254,,Johnathan,W,Vance,,9430 Versailles Pl,,Burien,Washington,United States,98168,494-555-0166,3/3/1933,Graduate Degree,Management,M,M,1,2,0,4,112557
11256,,Katelyn,L,Hernandez,,7496 Deerfield Dr.,,Lynnwood,Washington,United States,98036,249-555-0116,9/20/1933,Graduate Degree,Management,F,M,1,2,0,4,98708
11257,,Jacqueline,,Powell,,4076 Northwood Dr,,Newport Beach,California,United States,92625,796-555-0111,1/6/1933,Graduate Degree,Management,F,S,1,4,2,2,144380
11258,,Xavier,,Hill,,2707 Virgil Street,,Palo Alto,California,United States,94303,559-555-0149,6/28/1933,Graduate Degree,Management,M,M,1,4,2,2,187088
11259,,Victoria,C,Stewart,,3623 Barquentine Court,,Salem,Oregon,United States,97301,230-555-0139,3/27/1965,Partial College,Professional,F,M,1,4,1,4,91750
11260,,Katelyn,L,Kelly,,7085 Solano Drive,,Burlingame,California,United States,94010,507-555-0132,4/12/1965,Bachelors ,Management,F,M,1,3,2,2,135247
11261,,Stephanie,,Collins,,2868 Central Avenue,,San Diego,California,United States,92102,209-555-0173,4/24/1965,Graduate Degree,Management,F,M,1,1,2,2,145203
11262,,Jennifer,,Simmons,,7959 Mt. Wilson Way,,Port Hammond,British Columbia,Canada,V6B 3P7,148-555-0115,5/4/1964,Bachelors ,Management,F,M,1,0,3,4,103757
11263,,Trinity,,Richardson,,3063 Blue Jay Drive,,Burien,Washington,United States,98168,111-555-0116,9/11/1964,Partial College,Professional,F,M,1,3,5,5,109069
11264,,Eduardo,,Martin,,5137 Pheasant Court,,Issaquah,Washington,United States,98027,342-555-0195,6/17/1964,Partial College,Professional,M,S,0,3,5,5,125639
11265,,Elizabeth,P,Jones,,2253 Firestone Dr.,,Kirkland,Washington,United States,98033,941-555-0110,7/13/1964,Partial College,Professional,F,M,1,3,5,5,91159
11266,,Taylor,,Howard,,7396 Stratton Circle,,Port Orchard,Washington,United States,98366,162-555-0131,5/5/1964,Partial College,Professional,F,S,0,1,0,0,94569
11267,,David,,Diaz,,2075 Browse Ct,,Burlingame,California,United States,94010,613-555-0119,10/2/1964,Partial College,Professional,M,S,1,4,2,4,149639
11268,,Katelyn,A,Carter,,3050 Monte Cresta Avenue,,Coronado,California,United States,92118,103-555-0195,5/3/1964,Graduate Degree,Management,F,M,1,2,2,2,131621
11269,,Ryan,W,Foster,,5376 Sahara Drive,,Daly City,California,United States,94015,961-555-0133,10/13/1964,Graduate Degree,Management,M,M,1,2,2,2,187268
11270,,Robert,L,Lee,,5461 Camino Verde Ct.,,Lakewood,California,United States,90712,447-555-0174,5/4/1964,Graduate Degree,Management,M,M,1,3,2,2,184067
11271,,Danielle,C,Reed,,6683 Carrick Ct,,San Francisco,California,United States,94109,136-555-0114,6/5/1964,Bachelors ,Management,F,S,0,4,0,2,130328
11272,,Lauren,L,Martinez,,4357 Tosca Way,,Beverly Hills,California,United States,90210,977-555-0117,11/10/1956,Partial College,Professional,F,S,1,0,3,4,99836
18922,,Madeline,B,Gonzalez,,3091 Hickory Drive,,Metchosin,British Columbia,Canada,V9,721-555-0130,9/5/1973,Partial College,Professional,F,S,0,2,0,0,87730
11274,,Kyle,M,Foster,,5617 Landing Dr,,Bellingham,Washington,United States,98225,846-555-0126,4/12/1934,Graduate Degree,Management,M,M,1,2,0,2,85456
11275,,Jenny,D,Rai,,1440 Willow Pass Dr.,,Colma,California,United States,94014,780-555-0119,1/18/1934,Graduate Degree,Management,F,M,1,2,0,4,117395
11276,,Nancy,E,Chapman,,1480 Shoenic,,Cliffside,British Columbia,Canada,V8Y 1L1,909-555-0129,9/19/1963,Partial College,Professional,F,M,1,2,3,4,101995
11277,,Charles,P,Jackson,,3400 Folson Drive,,Royal Oak,British Columbia,Canada,V8X,194-555-0175,6/10/1963,Partial College,Professional,M,M,1,2,3,4,113813
11278,,Jonathan,,Phillips,,8772 Rock Creek Way,,Edmonds,Washington,United States,98020,967-555-0176,8/20/1963,Partial College,Professional,M,S,0,1,0,0,119284
11279,,Amanda,S,Cook,,4098 Woodcrest Dr.,,Everett,Washington,United States,98201,252-555-0177,9/12/1963,Partial College,Professional,F,M,1,1,0,0,97263
11279,,Amanda,S,Cook,,9187 Vista Del Sol,,Everett,Washington,United States,98201,252-555-0177,9/12/1963,Partial College,Professional,F,M,1,1,0,0,106243
11280,,Robert,,Collins,,5271 Sierra Road,,Lynnwood,Washington,United States,98036,966-555-0171,8/21/1963,Partial College,Professional,M,M,1,1,0,0,110902
11281,,Megan,J,Barnes,,40 Ellis St.,,Burbank,California,United States,91502,807-555-0156,10/10/1963,Bachelors ,Management,F,S,1,4,2,4,136281
11282,,Christian,A,Thomas,,5205 Coralie Drive,,Burien,Washington,United States,98168,692-555-0172,1/16/1962,Partial College,Professional,M,M,1,4,4,5,132521
11283,,Arturo,,Lal,,4593 Mendouno Dr.,,Berkeley,California,United States,94704,638-555-0164,10/26/1962,Bachelors ,Management,M,M,1,2,3,3,175112
11284,,Theresa,,Serrano,,9007 S Royal Links Circle,,Chula Vista,California,United States,91910,777-555-0162,3/27/1962,Bachelors ,Management,F,M,1,2,3,3,146497
11285,,Jeremy,J,Anderson,,7655 Greer Ave,,Fremont,California,United States,94536,940-555-0176,3/19/1962,Partial College,Professional,M,M,0,4,3,3,159370
11286,,Hunter,D,Griffin,,4079 Redbird Lane,,Torrance,California,United States,90505,410-555-0148,3/3/1962,Graduate Degree,Management,M,M,1,4,0,0,178970
11287,,Henry,B,Garcia,,3268 Hazelwood Lane,,Cliffside,British Columbia,Canada,V8Y 1L1,282-555-0185,1/16/1961,Partial College,Professional,M,M,0,3,4,5,97139
11288,,Cindy,K,Sanchez,,7062 Starflower Drive,,Burbank,California,United States,91502,198-555-0118,9/16/1961,Bachelors ,Management,F,M,1,3,3,3,141261
11289,,Maria,S,Carter,,8603 Elmhurst Lane,,Downey,California,United States,90241,239-555-0158,3/7/1961,Bachelors ,Management,F,M,1,1,3,3,123074
11290,,Katelyn,,Sanchez,,8869 Climbing Vine Court,,Lakewood,California,United States,90712,395-555-0150,8/18/1961,Bachelors ,Management,F,M,1,3,3,3,139637
